country,year,leader,aid,physint,imports,exports,defensive_alliance,democracy,gdp,pop,mindist,fpsim
Haiti,1984,Reagan,117554877,0.037,394,461,1,Autocracy,11321846332.508541,5722978.816977143,931.813344422651,0.044
Haiti,1985,Reagan,135290438,0.037,406,373,1,Autocracy,11492954127.70099,5879604.172459797,931.813344422651,-0.004
Haiti,1986,Reagan,183627653,0.051,391,188,1,Autocracy,11631700389.855183,5968463.010233036,931.813344422651,0.011
Haiti,1987,Reagan,233374535,0.431,410,256,1,Autocracy,11447074132.354216,6113438.874070007,931.813344422651,-0.019
Haiti,1988,Reagan,89780444,0.431,399,179,1,Autocracy,11713407935.354563,6224477.120000193,931.813344422651,0.015
Haiti,1989,G.H.W. Bush,136354376,0.436,390,152,1,Autocracy,11435632779.851545,6350219.898790075,931.813344422651,-0.007
Haiti,1990,G.H.W. Bush,126318251,0.547,356,304,1,Democracy,11355862870.801107,6497967.5411988,931.813344422651,0.028
Haiti,1991,G.H.W. Bush,166255228,0.577,297,431,1,Autocracy,11469991190.037577,6615989.972231245,931.813344422651,-0.044
Haiti,1992,G.H.W. Bush,124619712,0.443,111,238,1,Autocracy,10867037914.734386,6769921.164564155,931.813344422651,-0.055
Haiti,1993,Clinton,126525541,0.443,162,243,1,Autocracy,10524797748.12445,6892883.082836904,931.813344422651,-0.031
Haiti,1994,Clinton,165848292,0.471,62,232,1,Democracy,10152643988.601269,7046206.888511459,931.813344422651,-0.012
Haiti,1995,Clinton,286965634,0.809,138,606,1,Democracy,11254118640.771652,7181364.753132447,931.813344422651,-0.02
Haiti,1996,Clinton,157160223,0.809,151,521,1,Democracy,12264809714.209684,7348450.260164195,931.813344422651,0.01
Haiti,1997,Clinton,168428417,0.878,197,550,1,Democracy,12893639955.100534,7459507.863771444,931.813344422651,0.037
Haiti,1998,Clinton,173912621,0.878,281,603,1,Democracy,13326228528.377367,7648346.204395746,931.813344422651,-0
Haiti,1999,Clinton,166843989,0.878,306,669,1,Anocracy,14107889262.225006,7841965.010372585,931.813344422651,-0
Haiti,2000,Clinton,142042799,0.878,309,275,1,Anocracy,14772009839.089937,7960481.134288557,931.813344422651,0.043
Haiti,2001,G.W. Bush,135767485,0.853,272,247,1,Anocracy,14950341808.99998,8080788.400043262,931.813344422651,-0.075
Haiti,2002,G.W. Bush,99092970,0.806,264,227,1,Anocracy,14905557992.885008,8268800.382925577,931.813344422651,-0.077
Haiti,2003,G.W. Bush,131321201,0.782,341,214,1,Anocracy,14625025885.332045,8444281.291632432,931.813344422651,-0.086
Haiti,2004,G.W. Bush,199295415,0.727,381,312,1,Anocracy,14786789237.396582,8554773.59228236,931.813344422651,0.006
Haiti,2005,G.W. Bush,350233591,0.67,458,757,1,Anocracy,15115703390.203005,8718868.253331002,931.813344422651,-0.021
Haiti,2006,G.W. Bush,262839794,0.705,508,890,1,Anocracy,15100595242.145824,8877228.851561982,931.813344422651,-0.006
Haiti,2007,G.W. Bush,266756665,0.825,500,782,1,Anocracy,15576045092.33125,9002384.098013338,931.813344422651,-0.056
Haiti,2008,G.W. Bush,399853688,0.825,464,1039,1,Anocracy,15560476832.666086,9129303.84056771,931.813344422651,-0.029
Haiti,2009,Obama,534532566,0.825,566,871,1,Anocracy,17094113475.643745,9304418.938959017,931.813344422651,-0.008
Haiti,2010,Obama,1860023390,0.825,565,1339,1,Anocracy,17094113475.643745,9463946.200716538,931.813344422651,-0.063
Haiti,2011,Obama,784264051,0.767,760,1168,1,Anocracy,17526853018.537903,9684139.479268245,931.813344422651,-0.039
Haiti,2012,Obama,624145789,0.792,793,1165,1,Anocracy,17952585849.980408,9791253.05816441,931.813344422651,-0.015
Haiti,2013,Obama,443264429,0.75,866,1357,1,Anocracy,18370280398.633785,9939228.898301275,931.813344422651,-0.059
Haiti,2014,Obama,434945701,0.75,908,1404,1,Anocracy,18685244777.273403,10019061.634659003,931.813344422651,0.101
Haiti,2015,Obama,615862355,0.75,NA,NA,1,Anocracy,18517832061.533073,10019061.634659003,931.813344422651,0.04
Haiti,2016,Obama,468770613,0.767,NA,NA,1,Anocracy,NA,NA,931.813344422651,NA
Haiti,2017,Trump,376074434,0.691,NA,NA,1,Anocracy,NA,NA,931.813344422651,NA
Haiti,2018,Trump,314574489,0.648,NA,NA,1,NA,NA,NA,931.813344422651,NA
Haiti,2019,Trump,343511223,0.656,NA,NA,NA,NA,NA,NA,931.813344422651,NA
Haiti,2020,Trump,307115668,0.656,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2021,Biden,325442085,0.671,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2022,Biden,323316541,0.671,NA,NA,NA,NA,NA,NA,NA,NA
Haiti,2023,Biden,437668689,0.671,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,1946,Truman,2509147,0.031,20,29,1,Autocracy,4296213971.24729,1916478.6046914612,1072.00526237477,0.449
Dominican Republic,1947,Truman,2262651,0.031,30,49,1,Autocracy,4391778028.862594,1968928.4131451063,1072.00526237477,0.692
Dominican Republic,1948,Truman,1033616,0.031,35,47,1,Autocracy,4521004316.386664,2032953.0532649509,1072.00526237477,0.756
Dominican Republic,1949,Truman,9998,0.031,24,38,1,Autocracy,4686725556.592944,2105366.2490255535,1072.00526237477,0.605
Dominican Republic,1950,Truman,0,0.031,41,35,1,Autocracy,4839126179.743089,2226630.4683866613,1072.00526237477,0.707
Dominican Republic,1951,Truman,961939,0.031,53,42,1,Autocracy,5494426215.67221,2303637.6074646604,1072.00526237477,0
Dominican Republic,1952,Truman,1849545,0.031,60,75,1,Autocracy,5845862599.361788,2376168.798307626,1072.00526237477,0.4
Dominican Republic,1953,Eisenhower,6375978,0.031,57,65,1,Autocracy,6145586384.094665,2448533.9116549757,1072.00526237477,0.67
Dominican Republic,1954,Eisenhower,14361177,0.031,77,60,1,Autocracy,6460677335.880745,2535749.976574129,1072.00526237477,0.37
Dominican Republic,1955,Eisenhower,7083624,0.031,67,71,1,Autocracy,6670762445.424906,2620825.755669317,1072.00526237477,0.752
Dominican Republic,1956,Eisenhower,23440916,0.031,65,78,1,Autocracy,7248062291.847658,2692551.998027946,1072.00526237477,0.847
Dominican Republic,1957,Eisenhower,10356695,0.031,68,77,1,Autocracy,7619678392.1524105,2794042.416597437,1072.00526237477,0.755
Dominican Republic,1958,Eisenhower,16294964,0.031,78,80,1,Autocracy,8018362011.5173235,2899358.3156289416,1072.00526237477,0.706
Dominican Republic,1959,Eisenhower,4778740,0.031,82,79,1,Autocracy,8395821680.048978,3011654.03774977,1072.00526237477,0.851
Dominican Republic,1960,Eisenhower,3110969,0.031,120,51,1,Autocracy,8995587353.5572,3109585.51389948,1072.00526237477,0.601
Dominican Republic,1961,Kennedy,1254197,0.031,97,33,1,Anocracy,9400230056.324877,3242969.5636491273,1072.00526237477,0.635
Dominican Republic,1962,Kennedy,217003909,0.158,166,27,1,Democracy,10172969595.410067,3351772.941252695,1072.00526237477,0.755
Dominican Republic,1963,Johnson,412942540,0.705,151,89,1,Anocracy,10737412766.147142,3471162.1173825734,1072.00526237477,0.588
Dominican Republic,1964,Johnson,124216202,0.197,139,116,1,Anocracy,10812838337.02071,3562595.819859511,1072.00526237477,NA
Dominican Republic,1965,Johnson,502389486,0.197,121,52,1,Anocracy,10694548899.966705,3707988.113402541,1072.00526237477,0.524
Dominican Republic,1966,Johnson,752219246,0.071,139,53,1,Anocracy,11131001720.212692,3817094.1599580157,1072.00526237477,0.457
Dominican Republic,1967,Johnson,432842220,0.071,143,106,1,Anocracy,11504452830.22174,3929410.60768817,1072.00526237477,0.515
Dominican Republic,1968,Johnson,416186014,0.128,166,120,1,Anocracy,11654987069.552351,4040988.911266285,1072.00526237477,0.242
Dominican Republic,1969,Nixon,187236801,0.128,175,124,1,Anocracy,12676300693.813437,4164055.345270234,1072.00526237477,0.119
Dominican Republic,1970,Nixon,134751956,0.128,195,143,1,Anocracy,14335430969.87943,4252425.142829082,1072.00526237477,0.27
Dominican Republic,1971,Nixon,163867238,0.128,185,164,1,Anocracy,15685459913.073313,4360075.797840913,1072.00526237477,0.374
Dominican Republic,1972,Nixon,162024256,0.128,246,183,1,Anocracy,17614706734.892963,4457060.384162862,1072.00526237477,0.263
Dominican Republic,1973,Nixon,97167292,0.128,327,229,1,Anocracy,19545286606.241863,4597393.176210882,1072.00526237477,0.408
Dominican Republic,1974,Ford,90782983,0.128,505,411,1,Anocracy,20795448965.958473,4732669.606063621,1072.00526237477,0.273
Dominican Republic,1975,Ford,60008285,0.128,658,453,1,Anocracy,22392680969.89345,4828275.874010011,1072.00526237477,0.196
Dominican Republic,1976,Ford,127179611,0.128,548,432,1,Anocracy,23306543616.51794,4990267.13318883,1072.00526237477,0.108
Dominican Republic,1977,Carter,61240959,0.128,670,411,1,Anocracy,24477006411.477222,5142243.393033645,1072.00526237477,0.224
Dominican Republic,1978,Carter,25030102,0.128,568,419,1,Democracy,25096644778.861042,5288260.913640388,1072.00526237477,0.157
Dominican Republic,1979,Carter,169507329,0.815,705,519,1,Democracy,26120858281.917694,5427558.721880707,1072.00526237477,0.027
Dominican Republic,1980,Carter,186973972,0.815,828,702,1,Democracy,26997227162.72169,5559395.84860521,1072.00526237477,0.094
Dominican Republic,1981,Reagan,120093984,0.815,977,669,1,Democracy,28466676656.395294,5688743.751975418,1072.00526237477,0.089
Dominican Republic,1982,Reagan,233457866,0.815,669,535,1,Democracy,29362964314.896683,5821101.133454738,1072.00526237477,0.018
Dominican Republic,1983,Reagan,176770863,0.815,855,505,1,Democracy,30683779596.28598,5938695.1767817885,1072.00526237477,0.022
Dominican Republic,1984,Reagan,252080644,0.711,1068,472,1,Democracy,31872200209.422237,6076868.06297125,1072.00526237477,0.042
Dominican Republic,1985,Reagan,431825935,0.711,1031,519,1,Democracy,31904088351.045166,6218255.754081602,1072.00526237477,0.028
Dominican Republic,1986,Reagan,241352518,0.711,1139,621,1,Democracy,33239341624.045425,6350219.898790075,1072.00526237477,0.06
Dominican Republic,1987,Reagan,88421879,0.639,1217,711,1,Democracy,35083613269.952324,6517490.71393913,1072.00526237477,-0.029
Dominican Republic,1988,Reagan,137484320,0.613,1472,730,1,Democracy,37178631085.868904,6622609.271301399,1072.00526237477,0.008
Dominican Republic,1989,G.H.W. Bush,177100117,0.613,1719,896,1,Democracy,38425994207.05342,6763154.627232139,1072.00526237477,0.017
Dominican Republic,1990,G.H.W. Bush,58201453,0.613,1826,909,1,Democracy,37853905684.48642,6927433.8030710295,1072.00526237477,0.031
Dominican Republic,1991,G.H.W. Bush,47695762,0.613,2095,999,1,Democracy,38657243225.60477,7025099.944092758,1072.00526237477,0.069
Dominican Republic,1992,G.H.W. Bush,47921143,0.613,2452,1099,1,Democracy,41418770137.76752,7159852.942722519,1072.00526237477,0.161
Dominican Republic,1993,Clinton,51293440,0.613,2758,1187,1,Democracy,45048251147.86211,7363161.867387869,1072.00526237477,0.064
Dominican Republic,1994,Clinton,184799597,0.511,3188,1080,1,Anocracy,46234864810.16662,7429729.428890692,1072.00526237477,0
Dominican Republic,1995,Clinton,28747671,0.678,3511,885,1,Anocracy,49142987604.317856,7594994.728980611,1072.00526237477,0
Dominican Republic,1996,Clinton,25366537,0.709,3677,660,1,Democracy,52234028164.54424,7671325.69501024,1072.00526237477,0.096
Dominican Republic,1997,Clinton,28426002,0.852,4445,4726,1,Democracy,56924974446.58876,7818474.368921621,1072.00526237477,0.142
Dominican Republic,1998,Clinton,34796537,0.852,4551,5454,1,Democracy,61174727999.72259,7944576.082373573,1072.00526237477,0.129
Dominican Republic,1999,Clinton,85675991,0.852,4393,5768,1,Democracy,64633584723.43306,8064642.974050986,1072.00526237477,0.051
Dominican Republic,2000,Clinton,40458585,0.852,4474,6322,1,Democracy,68561706394.89924,8219336.121804081,1072.00526237477,-0.003
Dominican Republic,2001,G.W. Bush,74885105,0.852,4286,5633,1,Democracy,71217185811.82729,8360259.288911901,1072.00526237477,-0.027
Dominican Republic,2002,G.W. Bush,50220276,0.852,4271,5467,1,Democracy,72728560606.60542,8486608.427749397,1072.00526237477,0
Dominican Republic,2003,G.W. Bush,59858850,0.852,4558,4547,1,Democracy,73606560799.06216,8632114.06469126,1072.00526237477,0.036
Dominican Republic,2004,G.W. Bush,59679610,0.852,4638,4426,1,Democracy,75469919757.07928,8815305.235113183,1072.00526237477,0.007
Dominican Republic,2005,G.W. Bush,49308564,0.852,4721,5006,1,Democracy,82577245391.49193,8912808.879584245,1072.00526237477,0.014
Dominican Republic,2006,G.W. Bush,66634534,0.852,4649,6016,1,Democracy,90625367021.00496,9020406.882986734,1072.00526237477,0.009
Dominican Republic,2007,G.W. Bush,66578765,0.852,4328,6492,1,Democracy,97391034976.86739,9120179.09985788,1072.00526237477,-0.056
Dominican Republic,2008,G.W. Bush,57587529,0.852,4087,6890,1,Democracy,101670192031.07324,9332374.107562426,1072.00526237477,-0.036
Dominican Republic,2009,Obama,89236809,0.852,3421,5541,1,Democracy,110911674913.01747,9492380.66969631,1072.00526237477,-0.033
Dominican Republic,2010,Obama,113320939,0.852,3783,6725,1,Democracy,118953678740.8193,9559060.441309333,1072.00526237477,-0.018
Dominican Republic,2011,Obama,97075253,0.852,4304,7708,1,Democracy,127578793639.81451,9674460.18024512,1072.00526237477,-0.081
Dominican Republic,2012,Obama,110791435,0.852,4481,7662,1,Democracy,129896004256.53293,9761923.315601064,1072.00526237477,-0.031
Dominican Republic,2013,Obama,74225801,0.852,4382,7276,1,Democracy,135874839343.15495,9810855.159848379,1072.00526237477,0.011
Dominican Republic,2014,Obama,63463024,0.852,4519,8750,1,Democracy,142555894235.76477,9919370.3057168,1072.00526237477,-0.041
Dominican Republic,2015,Obama,134791946,0.852,NA,NA,1,Democracy,143557286278.55093,9860032.275985671,1072.00526237477,-0.056
Dominican Republic,2016,Obama,69287053,0.852,NA,NA,1,Democracy,NA,NA,1072.00526237477,NA
Dominican Republic,2017,Trump,75297888,0.852,NA,NA,1,Democracy,NA,NA,1072.00526237477,NA
Dominican Republic,2018,Trump,67958230,0.885,NA,NA,1,NA,NA,NA,1072.00526237477,NA
Dominican Republic,2019,Trump,66882706,0.863,NA,NA,NA,NA,NA,NA,1072.00526237477,NA
Dominican Republic,2020,Trump,86359446,0.886,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,2021,Biden,53065498,0.89,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,2022,Biden,90411199,0.89,NA,NA,NA,NA,NA,NA,NA,NA
Dominican Republic,2023,Biden,84508844,0.89,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,1962,Kennedy,15422616,0.76,108,62,0,Democracy,8977614158.036648,1580102.06339138,NA,0.281
Jamaica,1963,Johnson,65088760,0.76,112,68,0,Democracy,9466262510.677095,1612022.242450927,779.240724883845,0.492
Jamaica,1964,Johnson,60342190,0.76,125,87,0,Democracy,9813256376.111275,1642943.486669067,779.240724883845,NA
Jamaica,1965,Johnson,51818678,0.76,136,90,0,Democracy,10142496419.242964,1681169.0962754986,779.240724883845,0.114
Jamaica,1966,Johnson,30426944,0.76,145,116,0,Democracy,10577553516.377892,1709993.2823143748,779.240724883845,0.296
Jamaica,1967,Johnson,15469700,0.76,154,135,0,Democracy,10943374044.887428,1751529.562732617,779.240724883845,0.459
Jamaica,1968,Johnson,57740400,0.76,147,148,0,Democracy,11254118640.771652,1767364.479035031,779.240724883845,0.162
Jamaica,1969,Nixon,14292389,0.76,160,185,1,Democracy,11938090410.482872,1786912.8069962957,779.240724883845,0.237
Jamaica,1970,Nixon,12953360,0.776,197,230,1,Democracy,12739840915.461205,1821188.740570042,779.240724883845,0.191
Jamaica,1971,Nixon,135568125,0.776,180,222,1,Democracy,13732072607.567177,1837653.419152363,779.240724883845,0.154
Jamaica,1972,Nixon,34172878,0.776,193,230,1,Democracy,14450574377.1701,1863561.5004254647,779.240724883845,0.027
Jamaica,1973,Nixon,45111659,0.756,188,258,1,Democracy,14713039818.401608,1901207.93995633,779.240724883845,0.023
Jamaica,1974,Ford,66173470,0.756,249,333,1,Democracy,14566642626.15343,1926084.9936740743,779.240724883845,-0.092
Jamaica,1975,Ford,19534834,0.756,335,423,1,Democracy,14178605351.434013,1963030.4792299932,779.240724883845,-0.02
Jamaica,1976,Ford,9344258,0.756,337,348,1,Democracy,13568272502.503292,1990706.183836425,779.240724883845,-0.02
Jamaica,1977,Carter,127413038,0.756,376,317,1,Democracy,13049295701.173716,2008703.4055073906,779.240724883845,-0.042
Jamaica,1978,Carter,86484499,0.756,415,431,1,Democracy,12600470607.399916,2028891.2103552767,779.240724883845,-0.067
Jamaica,1979,Carter,62178440,0.756,406,316,1,Democracy,12142772818.51846,2067808.6886352596,779.240724883845,-0.021
Jamaica,1980,Carter,46096033,0.756,418,372,1,Democracy,11481466918.135366,2082334.1291854642,779.240724883845,-0.092
Jamaica,1981,Reagan,216067352,0.766,399,536,1,Democracy,11197988489.882792,2107472.6683086846,779.240724883845,0.08
Jamaica,1982,Reagan,375730331,0.766,323,490,1,Democracy,11378597323.417202,2154350.8361198828,779.240724883845,-0.001
Jamaica,1983,Reagan,267031024,0.766,307,508,1,Democracy,11527484760.134775,2173827.507197459,779.240724883845,0.017
Jamaica,1984,Reagan,274427391,0.766,415,545,1,Democracy,11321846332.508541,2191287.8756068093,779.240724883845,0.034
Jamaica,1985,Reagan,399051668,0.766,292,484,1,Democracy,10965282694.323746,2213310.6848861687,779.240724883845,0.027
Jamaica,1986,Reagan,298841956,0.766,322,491,1,Democracy,11401377290.437723,2249008.476628646,779.240724883845,0.05
Jamaica,1987,Reagan,207728552,0.766,422,610,1,Democracy,12203638720.562283,2242271.5616239524,779.240724883845,-0.01
Jamaica,1988,Reagan,180508811,0.852,472,707,1,Democracy,12880752759.816992,2267072.7050127652,779.240724883845,0.029
Jamaica,1989,G.H.W. Bush,264360658,0.852,568,920,1,Democracy,13554711011.87621,2285282.02682383,779.240724883845,0.02
Jamaica,1990,G.H.W. Bush,161557640,0.852,611,906,1,Democracy,14249675906.515278,2289857.1644900995,779.240724883845,0.005
Jamaica,1991,G.H.W. Bush,155695662,0.852,618,924,1,Democracy,14965299628.472197,2303637.6074646604,779.240724883845,0.032
Jamaica,1992,G.H.W. Bush,157875317,0.852,644,1032,1,Democracy,15622843389.955963,2333780.4000034034,779.240724883845,-0.02
Jamaica,1993,Clinton,156298328,0.852,766,1224,1,Democracy,16309278240.091425,2336115.347682666,779.240724883845,-0.013
Jamaica,1994,Clinton,62070723,0.852,790,1173,1,Democracy,16391028837.471643,2378546.155586463,779.240724883845,-0.007
Jamaica,1995,Clinton,44581453,0.852,895,1563,1,Democracy,16755627350.181133,2390468.667806386,779.240724883845,0.014
Jamaica,1996,Clinton,60462964,0.852,890,1640,1,Democracy,16924024204.650476,2431454.023624318,779.240724883845,0.021
Jamaica,1997,Clinton,43369243,0.852,780,1559,1,Democracy,16873328214.044418,2443641.7376364074,779.240724883845,-0.028
Jamaica,1998,Clinton,29885955,0.852,798,1534,1,Democracy,16789172138.48819,2468200.7453934993,779.240724883845,-0.009
Jamaica,1999,Clinton,40472047,0.852,728,1451,1,Democracy,16722149584.40576,2485538.762875598,779.240724883845,-0.058
Jamaica,2000,Clinton,36367144,0.852,669,1561,1,Democracy,17300478551.431236,2500496.824764355,779.240724883845,0.008
Jamaica,2001,G.W. Bush,47911832,0.852,496,1544,1,Democracy,17509334926.025444,2528154.126116979,779.240724883845,0.008
Jamaica,2002,G.W. Bush,40592071,0.852,421,1565,1,Democracy,17880918935.96435,2545913.289555306,779.240724883845,-0.022
Jamaica,2003,G.W. Bush,39738329,0.852,524,1619,1,Democracy,18315252141.09538,2563797.2032542173,779.240724883845,-0.039
Jamaica,2004,G.W. Bush,56170071,0.852,343,1623,1,Democracy,19273559124.32885,2579226.2272587125,779.240724883845,-0.034
Jamaica,2005,G.W. Bush,96222023,0.852,411,2104,1,Democracy,19721988149.910675,2605147.8817905304,779.240724883845,-0.116
Jamaica,2006,G.W. Bush,58393559,0.852,562,2288,1,Democracy,20322612107.65301,2615589.3423168003,779.240724883845,-0.058
Jamaica,2007,G.W. Bush,47655311,0.852,789,2526,1,Democracy,21258018450.723297,2633962.699438467,779.240724883845,-0.049
Jamaica,2008,G.W. Bush,33385637,0.852,784,3309,1,Democracy,21046497632.97531,2633962.699438467,779.240724883845,-0.046
Jamaica,2009,Obama,35231611,0.852,501,1896,1,Democracy,20899686587.681004,2647165.492412284,779.240724883845,-0.028
Jamaica,2010,Obama,37288171,0.859,372,1875,1,Democracy,21046497632.97531,2663096.2297866982,779.240724883845,-0.035
Jamaica,2011,Obama,48221469,0.859,620,2164,1,Democracy,21644127337.93752,2668427.751991304,779.240724883845,-0.04
Jamaica,2012,Obama,38153767,0.859,556,2355,1,Democracy,21949276178.470997,2649813.9819287458,779.240724883845,-0.003
Jamaica,2013,Obama,40369452,0.853,453,2188,1,Democracy,21752618977.702522,2676445.0551890987,779.240724883845,-0.007
Jamaica,2014,Obama,42749292,0.853,285,2392,1,Democracy,22504924750.352932,2655118.9130554213,779.240724883845,-0.066
Jamaica,2015,Obama,38763340,0.853,NA,NA,1,Democracy,23470261766.84451,2660434.4646612895,779.240724883845,-0.016
Jamaica,2016,Obama,33050213,0.853,NA,NA,1,Democracy,NA,NA,779.240724883845,NA
Jamaica,2017,Trump,52288509,0.859,NA,NA,1,Democracy,NA,NA,779.240724883845,NA
Jamaica,2018,Trump,36575175,0.859,NA,NA,1,NA,NA,NA,779.240724883845,NA
Jamaica,2019,Trump,28379238,0.887,NA,NA,NA,NA,NA,NA,779.240724883845,NA
Jamaica,2020,Trump,31583832,0.887,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,2021,Biden,38977503,0.858,NA,NA,NA,NA,NA,NA,NA,NA
Jamaica,2022,Biden,68551475,0.884,NA,NA,NA,NA,NA,NA,NA,NA
